Timestamp,Aadhaar_ID,Update_Type,Previous_Pincode,Current_Pincode
2023-06-12 00:00:00,UID858404641726,Email Update,208618,208618
2023-11-30 00:00:00,UID174870051520,Email Update,219404,219404
2023-10-27 00:00:00,UID411252874586,Address Change,271232,252700
2023-03-09 00:00:00,UID152916575574,DoB Update,265571,265571
2023-03-16 00:00:00,UID812904543211,Email Update,270129,270129
2023-08-22 00:00:00,UID770716916342,Biometric Update,219386,219386
2023-01-15 00:00:00,UID432927686685,Email Update,271212,271212
2023-06-10 00:00:00,UID550954804633,DoB Update,233200,233200
2023-03-09 00:00:00,UID210986993862,Mobile Update,257461,257461
2023-03-08 00:00:00,UID172910708225,Mobile Update,252700,252700
2023-08-04 00:00:00,UID964849110870,Email Update,222849,222849
2023-01-12 00:00:00,UID452576785352,Mobile Update,272183,272183
2023-12-14 00:00:00,UID899208464400,Mobile Update,281226,281226
2023-08-11 00:00:00,UID174872580449,Biometric Update,273658,273658
2023-06-05 00:00:00,UID764694222185,DoB Update,203361,203361
2023-09-03 00:00:00,UID408380025121,DoB Update,250526,250526
2023-06-27 00:00:00,UID108383174503,Mobile Update,231233,231233
2023-12-20 00:00:00,UID695535226598,Mobile Update,221562,221562
2023-11-22 00:00:00,UID733939138764,Biometric Update,264929,264929
2023-10-02 00:00:00,UID154723412020,Biometric Update,252700,252700
2023-02-02 00:00:00,UID118423395609,Mobile Update,231359,231359
2023-02-28 00:00:00,UID701406565776,Email Update,219404,219404
2023-05-31 00:00:00,UID803882999267,Mobile Update,289823,289823
2023-07-14 00:00:00,UID821113183047,Biometric Update,286508,286508
2023-08-24 00:00:00,UID113696830247,Biometric Update,252015,252015
2023-10-31 00:00:00,UID554146413285,Biometric Update,233200,233200
2023-03-20 00:00:00,UID825969885339,Biometric Update,206577,206577
2023-12-06 00:00:00,UID305157875707,Biometric Update,206577,206577
2023-05-10 00:00:00,UID757262049820,DoB Update,221562,221562
2023-02-24 00:00:00,UID648230564257,Email Update,214432,214432
2023-07-19 00:00:00,UID169266194497,Mobile Update,240000,240000
2023-11-15 00:00:00,UID378803457028,Email Update,223943,223943
2023-10-13 00:00:00,UID484968148146,DoB Update,278449,278449
2023-07-27 00:00:00,UID736327520117,Email Update,228980,228980
2023-07-30 00:00:00,UID871980725030,Email Update,227417,227417
2023-08-04 00:00:00,UID732776986160,Address Change,281602,282606
2023-11-10 00:00:00,UID739571079929,Mobile Update,288966,288966
2023-02-15 00:00:00,UID146235647185,Address Change,261944,279279
2023-02-28 00:00:00,UID941198832210,DoB Update,267508,267508
2023-04-19 00:00:00,UID775540809073,DoB Update,279279,279279
2023-02-02 00:00:00,UID357848490681,Biometric Update,237012,237012
2023-02-14 00:00:00,UID895330636616,Mobile Update,206577,206577
2023-09-17 00:00:00,UID312313590974,Biometric Update,285964,285964
2023-02-22 00:00:00,UID630546278198,Email Update,256883,256883
2023-10-04 00:00:00,UID893242521392,Mobile Update,220871,220871
2023-06-12 00:00:00,UID412601414820,Mobile Update,241824,241824
2023-10-01 00:00:00,UID110854037467,Email Update,229070,229070
2023-10-24 00:00:00,UID314064964523,Email Update,235276,235276
2023-08-12 00:00:00,UID357419673673,Email Update,260546,260546
2023-08-26 00:00:00,UID218181447334,DoB Update,285725,285725
2023-08-07 00:00:00,UID479660710183,DoB Update,251111,251111
2023-10-25 00:00:00,UID715317733880,DoB Update,230307,230307
2023-10-27 00:00:00,UID143331223045,Mobile Update,202766,202766
2023-06-18 00:00:00,UID990292371752,Biometric Update,267482,267482
2023-01-02 00:00:00,UID929914014800,DoB Update,264929,264929
2023-03-11 00:00:00,UID603013993932,Email Update,250526,250526
2023-08-30 00:00:00,UID891884020435,Mobile Update,238226,238226
2023-09-05 00:00:00,UID237140677181,DoB Update,223275,223275
2023-08-18 00:00:00,UID853132999417,Email Update,228510,228510
2023-09-14 00:00:00,UID770640818488,Address Change,265571,237280
2023-08-22 00:00:00,UID528022888776,Biometric Update,247438,247438
2023-08-29 00:00:00,UID425079468598,Email Update,225983,225983
2023-06-12 00:00:00,UID320690088128,Email Update,220207,220207
2023-04-02 00:00:00,UID830040459403,Email Update,251832,251832
2023-09-06 00:00:00,UID103303019166,Mobile Update,218547,218547
2023-07-27 00:00:00,UID770469305905,Email Update,256516,256516
2023-04-02 00:00:00,UID950641267197,DoB Update,261399,261399
2023-06-08 00:00:00,UID446065765127,DoB Update,267508,267508
2023-07-27 00:00:00,UID388836474330,Address Change,243170,236865
2023-07-03 00:00:00,UID548924119891,Address Change,270129,279073
2023-08-26 00:00:00,UID955836578388,Mobile Update,208618,208618
2023-10-29 00:00:00,UID147944077224,Mobile Update,256145,256145
2023-04-11 00:00:00,UID561014486838,Email Update,240620,240620
2023-01-17 00:00:00,UID848541223933,Address Change,230307,200458
2023-06-21 00:00:00,UID419606379434,Biometric Update,257847,257847
2023-07-31 00:00:00,UID150640097248,Mobile Update,218547,218547
2023-01-05 00:00:00,UID243534424547,Mobile Update,206577,206577
2023-07-11 00:00:00,UID886211972398,Mobile Update,220207,220207
2023-10-05 00:00:00,UID188238362664,Email Update,223275,223275
2023-02-05 00:00:00,UID477918717395,DoB Update,277044,277044
2023-07-18 00:00:00,UID231384292177,Address Change,257435,281113
2023-10-18 00:00:00,UID107556168517,Mobile Update,278449,278449
2023-11-25 00:00:00,UID724424783064,Address Change,225983,255833
2023-07-20 00:00:00,UID316159483048,Address Change,218186,257461
2023-06-14 00:00:00,UID760142233664,DoB Update,213031,213031
2023-09-02 00:00:00,UID745835897185,Address Change,207987,242645
2023-11-26 00:00:00,UID679137885980,Address Change,261944,278859
2023-06-07 00:00:00,UID211862494459,Address Change,237456,281717
2023-08-15 00:00:00,UID254233753181,Mobile Update,230307,230307
2023-02-11 00:00:00,UID777541748136,DoB Update,228980,228980
2023-06-30 00:00:00,UID708749412276,Address Change,276198,257461
2023-10-12 00:00:00,UID774269932613,Mobile Update,284858,284858
2023-10-10 00:00:00,UID106092992654,Email Update,285964,285964
2023-06-20 00:00:00,UID243552300310,Address Change,256145,281717
2023-05-01 00:00:00,UID361226386362,Email Update,273658,273658
2023-02-13 00:00:00,UID822950883639,Biometric Update,213523,213523
2023-12-11 00:00:00,UID645341547545,Address Change,216598,264481
2023-04-18 00:00:00,UID194307261219,Biometric Update,242845,242845
2023-01-11 00:00:00,UID144697105690,Email Update,200014,200014
2023-02-26 00:00:00,UID708813256658,Biometric Update,229378,229378
2023-05-26 00:00:00,UID158484421042,Email Update,273658,273658
2023-01-15 00:00:00,UID269744024505,Address Change,265231,283039
2023-07-16 00:00:00,UID593839956322,Biometric Update,257435,257435
2023-07-20 00:00:00,UID972687712923,Biometric Update,277044,277044
2023-08-05 00:00:00,UID939797831939,Address Change,207782,268879
2023-07-16 00:00:00,UID174543488864,DoB Update,285964,285964
2023-07-29 00:00:00,UID860464303529,DoB Update,219386,219386
2023-02-03 00:00:00,UID474725483273,Mobile Update,239108,239108
2023-11-22 00:00:00,UID952535376985,Email Update,210538,210538
2023-09-27 00:00:00,UID510527538115,DoB Update,223275,223275
2023-09-27 00:00:00,UID506669189473,Email Update,231233,231233
2023-03-07 00:00:00,UID726046691210,Address Change,218186,253448
2023-05-08 00:00:00,UID117802210383,Address Change,230947,256516
2023-01-25 00:00:00,UID594891190996,Biometric Update,218547,218547
2023-09-25 00:00:00,UID395275970905,Email Update,282606,282606
2023-11-12 00:00:00,UID523800830239,DoB Update,233092,233092
2023-07-17 00:00:00,UID959093563568,Address Change,271232,267864
2023-11-23 00:00:00,UID825569066164,Email Update,225983,225983
2023-10-03 00:00:00,UID352333093489,DoB Update,210468,210468
2023-05-13 00:00:00,UID967641403018,Mobile Update,208618,208618
2023-10-23 00:00:00,UID349350850809,Mobile Update,285964,285964
2023-02-06 00:00:00,UID781318313955,Email Update,220207,220207
2023-10-23 00:00:00,UID889215799752,Mobile Update,210468,210468
2023-10-16 00:00:00,UID529287790184,Email Update,269828,269828
2023-06-10 00:00:00,UID552556116392,Biometric Update,200458,200458
2023-01-02 00:00:00,UID421023266276,Mobile Update,260546,260546
2023-05-03 00:00:00,UID890277578182,Email Update,271212,271212
2023-10-26 00:00:00,UID592077334490,Email Update,278859,278859
2023-08-23 00:00:00,UID624662941958,Biometric Update,246573,246573
2023-09-03 00:00:00,UID301860037487,Biometric Update,267626,267626
2023-10-08 00:00:00,UID839586885221,Address Change,282606,287226
2023-02-03 00:00:00,UID555268366003,DoB Update,252015,252015
2023-04-20 00:00:00,UID925165086641,Mobile Update,260546,260546
2023-10-27 00:00:00,UID512778444832,Address Change,274542,237456
2023-02-16 00:00:00,UID571436105332,DoB Update,269101,269101
2023-06-08 00:00:00,UID400483624925,DoB Update,267626,267626
2023-08-08 00:00:00,UID496859002523,Address Change,273581,287226
2023-07-27 00:00:00,UID179536146828,Email Update,279073,279073
2023-06-21 00:00:00,UID599105310917,Address Change,280172,255833
2023-01-12 00:00:00,UID296133402372,Biometric Update,207782,207782
2023-12-18 00:00:00,UID686416759428,Mobile Update,279073,279073
2023-10-23 00:00:00,UID678320825920,Email Update,219386,219386
2023-10-05 00:00:00,UID376844294822,DoB Update,225983,225983
2023-10-24 00:00:00,UID220867595569,DoB Update,257435,257435
2023-12-31 00:00:00,UID243159887488,Mobile Update,272183,272183
2023-03-04 00:00:00,UID394085843087,DoB Update,223275,223275
2023-05-11 00:00:00,UID538886091636,Email Update,286023,286023
2023-06-30 00:00:00,UID468234006350,Address Change,255833,220207
2023-02-15 00:00:00,UID964130069880,Mobile Update,238333,238333
2023-04-27 00:00:00,UID593183991207,Biometric Update,203361,203361
2023-09-09 00:00:00,UID753050301526,Mobile Update,200014,200014
2023-05-12 00:00:00,UID795358268131,Biometric Update,210468,210468
2023-08-09 00:00:00,UID542841109641,Email Update,284858,284858
2023-01-14 00:00:00,UID281657067751,Email Update,206577,206577
2023-06-26 00:00:00,UID554695464090,Email Update,229070,229070
2023-07-03 00:00:00,UID549878865340,Biometric Update,282606,282606
2023-05-28 00:00:00,UID805462102312,Address Change,260546,256145
2023-05-22 00:00:00,UID574134201315,DoB Update,215351,215351
2023-10-18 00:00:00,UID740788030715,Mobile Update,281113,281113
2023-02-08 00:00:00,UID448334396514,Biometric Update,215351,215351
2023-10-28 00:00:00,UID520904180348,DoB Update,220207,220207
2023-09-25 00:00:00,UID929029604489,Email Update,252700,252700
2023-09-01 00:00:00,UID547642772853,Biometric Update,207782,207782
2023-10-02 00:00:00,UID472115055949,Mobile Update,230694,230694
2023-11-14 00:00:00,UID513846695913,Email Update,207987,207987
2023-02-15 00:00:00,UID237560322426,DoB Update,264481,264481
2023-01-06 00:00:00,UID762050073485,Email Update,210538,210538
2023-03-30 00:00:00,UID753785904398,DoB Update,248849,248849
2023-09-20 00:00:00,UID983680316750,DoB Update,287226,287226
2023-11-30 00:00:00,UID613061095688,Address Change,271232,264929
2023-11-26 00:00:00,UID207556537151,Mobile Update,279279,279279
2023-01-28 00:00:00,UID812599129374,Biometric Update,207987,207987
2023-12-06 00:00:00,UID775814467216,Email Update,210468,210468
2023-03-03 00:00:00,UID308481785078,Email Update,267508,267508
2023-07-24 00:00:00,UID638889448785,Email Update,233037,233037
2023-10-06 00:00:00,UID860622399128,Email Update,225983,225983
2023-10-25 00:00:00,UID845905169957,Email Update,239108,239108
2023-09-30 00:00:00,UID899682257110,Biometric Update,284858,284858
2023-10-04 00:00:00,UID779148878198,Address Change,229378,257435
2023-07-13 00:00:00,UID419426577670,Email Update,257847,257847
2023-04-16 00:00:00,UID859490358787,Biometric Update,280172,280172
2023-07-14 00:00:00,UID713344318970,DoB Update,227417,227417
2023-04-20 00:00:00,UID772784872791,Address Change,212140,241824
2023-07-14 00:00:00,UID152161208732,Email Update,271212,271212
2023-03-30 00:00:00,UID360319546089,DoB Update,288959,288959
2023-10-24 00:00:00,UID541769843279,Address Change,240000,202766
2023-05-30 00:00:00,UID774809774939,Address Change,265231,215351
2023-05-08 00:00:00,UID989826481891,Biometric Update,210538,210538
2023-06-22 00:00:00,UID185099702275,Mobile Update,251111,251111
2023-06-24 00:00:00,UID993339003295,DoB Update,230947,230947
2023-10-29 00:00:00,UID584957722804,DoB Update,288966,288966
2023-05-27 00:00:00,UID844005924342,DoB Update,273658,273658
2023-09-16 00:00:00,UID300234200979,Address Change,267482,238226
2023-11-03 00:00:00,UID810730926648,Mobile Update,220871,220871
2023-06-30 00:00:00,UID801131492700,Biometric Update,278352,278352
2023-12-30 00:00:00,UID674088155049,DoB Update,278352,278352
2023-08-04 00:00:00,UID844061864679,Mobile Update,213523,213523
2023-05-27 00:00:00,UID300743404578,Address Change,272183,223943
2023-07-05 00:00:00,UID625470661913,Biometric Update,215351,215351
2023-01-15 00:00:00,UID491492332851,Email Update,256516,256516
2023-12-20 00:00:00,UID608069665246,Address Change,277044,288959
2023-09-29 00:00:00,UID863039829818,Email Update,241824,241824
2023-06-08 00:00:00,UID450741328905,Address Change,261944,220871
2023-11-15 00:00:00,UID463164244598,DoB Update,256145,256145
2023-11-19 00:00:00,UID421199906267,Address Change,281717,239129
2023-03-21 00:00:00,UID905918206675,Biometric Update,216598,216598
2023-09-09 00:00:00,UID786534919956,Email Update,267508,267508
2023-07-22 00:00:00,UID473155189312,Address Change,237012,273305
2023-02-16 00:00:00,UID406892875562,Email Update,223253,223253
2023-02-23 00:00:00,UID763342416145,Mobile Update,210538,210538
2023-07-14 00:00:00,UID859590160668,Email Update,273305,273305
2023-09-30 00:00:00,UID999022972850,Email Update,213031,213031
2023-04-11 00:00:00,UID845508114803,Mobile Update,284035,284035
2023-04-18 00:00:00,UID443607981941,Email Update,280309,280309
2023-05-28 00:00:00,UID381093438268,Mobile Update,285964,285964
2023-12-13 00:00:00,UID529512059966,Address Change,233092,210468
2023-03-22 00:00:00,UID191365929664,DoB Update,288966,288966
2023-07-15 00:00:00,UID840879375161,Mobile Update,247438,247438
2023-10-15 00:00:00,UID784001397723,Address Change,200014,252015
2023-08-20 00:00:00,UID489146475633,Mobile Update,241824,241824
2023-10-16 00:00:00,UID686213835278,Mobile Update,255833,255833
2023-03-16 00:00:00,UID886930633739,Mobile Update,281226,281226
2023-04-06 00:00:00,UID515697773397,Email Update,210947,210947
2023-09-16 00:00:00,UID418437110705,Biometric Update,229378,229378
2023-07-31 00:00:00,UID522720237717,DoB Update,287226,287226
2023-01-31 00:00:00,UID604659691967,Email Update,273581,273581
2023-08-10 00:00:00,UID379815710633,Address Change,233200,256883
2023-06-17 00:00:00,UID860292172853,Biometric Update,256883,256883
2023-11-10 00:00:00,UID851942270314,DoB Update,281602,281602
2023-03-15 00:00:00,UID669849475157,DoB Update,255756,255756
2023-01-14 00:00:00,UID444775904877,Email Update,278449,278449
2023-04-09 00:00:00,UID898223018921,Mobile Update,237456,237456
2023-04-10 00:00:00,UID183446770681,DoB Update,261399,261399
2023-09-07 00:00:00,UID861290190212,Mobile Update,206707,206707
2023-12-11 00:00:00,UID567584764114,Mobile Update,240620,240620
2023-09-01 00:00:00,UID628930522357,Biometric Update,206577,206577
2023-05-25 00:00:00,UID724862043124,Email Update,271232,271232
2023-12-24 00:00:00,UID746671353956,Address Change,223943,264822
2023-05-22 00:00:00,UID389596468686,Email Update,213523,213523
2023-07-28 00:00:00,UID446200128738,Address Change,257847,268270
2023-10-27 00:00:00,UID821917555725,Mobile Update,256516,256516
2023-02-23 00:00:00,UID245882816355,Address Change,261399,286508
2023-07-09 00:00:00,UID580648126488,Biometric Update,264822,264822
2023-03-06 00:00:00,UID144327809491,DoB Update,279073,279073
2023-02-18 00:00:00,UID253770679743,DoB Update,286023,286023
2023-11-24 00:00:00,UID357837932237,Address Change,260546,238226
2023-01-05 00:00:00,UID128067844058,Address Change,272183,202766
2023-12-03 00:00:00,UID816500922860,DoB Update,250526,250526
2023-01-18 00:00:00,UID275391981549,Address Change,261944,235276
2023-03-19 00:00:00,UID424688848467,DoB Update,278352,278352
2023-05-09 00:00:00,UID890849490783,Mobile Update,250526,250526
2023-11-25 00:00:00,UID876134608396,Address Change,214432,225983
2023-05-05 00:00:00,UID159915638065,DoB Update,220871,220871
2023-02-24 00:00:00,UID858654077961,Biometric Update,220871,220871
2023-10-08 00:00:00,UID636568299095,Address Change,279073,246573
2023-02-22 00:00:00,UID603998918007,Mobile Update,206705,206705
2023-07-27 00:00:00,UID761945791513,Mobile Update,280309,280309
2023-07-22 00:00:00,UID839587248617,DoB Update,247839,247839
2023-04-02 00:00:00,UID213220027506,Biometric Update,210538,210538
2023-03-09 00:00:00,UID438715826236,Email Update,207782,207782
2023-08-02 00:00:00,UID970502578674,Biometric Update,276198,276198
2023-04-25 00:00:00,UID622379833641,Biometric Update,262018,262018
2023-08-14 00:00:00,UID558958773349,Biometric Update,277044,277044
2023-05-04 00:00:00,UID816729717914,Biometric Update,278352,278352
2023-08-31 00:00:00,UID496217908906,DoB Update,269101,269101
2023-07-17 00:00:00,UID359660651930,Address Change,284652,213031
2023-12-21 00:00:00,UID920151789189,Email Update,231359,231359
